eid,year,references,journals
2-s2.0-22144479363,2005,0036435321|0037239946|84963090895|21844507270|0003187405|84934218979|0000016616|0018989336|0016480129,Econometrica|Review of Economic Studies|Review of Economic Studies|Journal of Business and Economic Statistics|Journal of Econometrics|Journal of Business and Economic Statistics|Econometrica|Bell Journal of Economics|Bell J Econ
2-s2.0-22144461723,2005,0036489059|0030372030|0001350910|0035610540|0037209655|0030363303|0030373966|0037439561|70350120268|0034991055|84974514514|0032392007|0036814771,Journal of the American Statistical Association|Econometrica|Econometrica|Economics Letters|Journal of Statistical Planning and Inference|Econometrica|Econometrica|Applied Economics Letters|Handbook of Econometrics|Econometrica|Econometric Theory|Journal of Risk and Uncertainty|Management Science
2-s2.0-22144452853,2005,0032771542|38249005063|0041974049|84950453304|84986088295|84974239933|0030545862|0002426025|0031376807|0000611849|46549099071|45549119892|45549121696|43949153069|84950758368|0346940040|0000723104,Journal of Political Economy|Journal of Monetary Economics|Journal of the American Statistical Association|Journal of the American Statistical Association|Journal of Applied Econometrics|Econometric Theory|Journal of Business and Economic Statistics|Journal of Economic Literature|Macroeconomic Dynamics|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Monetary Economics|Stochastic Processes and their Applications|Journal of the American Statistical Association|Journal of Econometrics|Journal of the American Statistical Association
2-s2.0-22144451438,2005,45149136076|34250446073|0027851079|0345772017|0027547854|0030147102|34250442766|0001769604|0036655913|22144436012|0030121216|84980096808|0347806375,Journal of Urban Economics|Public Choice|IEEE/ACM Transactions on Networking|Journal of the Japanese and International Economies|Transportation Science|Games and Economic Behavior|International Journal of Game Theory|Journal of Economic Theory|Review of Economic Studies|Journal of Economic Theory|Telecommunications Policy|The Journal of Finance|Journal of Economic Theory
2-s2.0-22144442398,2005,33745268062|0002963397|0032764231|21844495751|0013204251|84959809571|0032540736|38249005907|84925974367|0037232323|0001297642|0009424011,"Review of Economic Studies|Journal of Public Economics|European Economic Review|Journal of Regulatory Economics|Virginia Law Review|Quarterly Journal of Economics|Journal of the American Medical Association|Journal of Public Economics|Review of Economic Studies|Journal of Regulatory Economics|Journal of Law, Economics, and Organization|Journal of Economic Theory"
2-s2.0-22144440877,2005,0036815216|0002929350|49649144444|38249012639|0034985889|85013264763|0022239861|2942704102,Review of Economic Dynamics|Review of Economic Dynamics|Journal of Economic Theory|European Economic Review|Econometrica|Journal of Political Economy|Population & Development Review|American Economic Review
2-s2.0-22144440111,2005,0012120028|0035628153|38249004782|0000193853|70449089152|0006260747|0009401749|0041696122|0037778665|84981426681|84962984403|84952181953|0001251517|0030361278|2442527511|58149405892|21444460810|0012806293|0001304198,"Quarterly Journal of Economics|Brookings Papers on Economic Activity|Journal of Economic Dynamics and Control|Biometrika|Handbook of Macroeconomics|Quarterly Journal of Economics|NBER Macroeconomics Annual|Statistics and Computing|Journal of Money, Credit and Banking|Journal of Time Series Analysis|Review of Economic Studies|Journal of Business and Economic Statistics|Review of Economic Studies|Brookings Papers on Economic Activity|American Economic Review|Carnegie-Rochester Confer. Series on Public Policy|Statistics and Computing|Biometrika|Biometrika"
2-s2.0-17544367207,2005,85005305538|0036129455|0036129283|0006036892|0040211611|84944836521|0039739778|0002506202|0002550734|0038831326|0000755878|0012125938|84993613651|0000307785|45249127077|0003110004|33747078364|40749147831|48549110620|84993914974|84977702514|84960565386|84977733424,Quarterly Journal of Economics|Journal of Financial Intermediation|Journal of Financial Intermediation|Econometrica|Journal of Finance|The Journal of Finance|Journal of Finance|Journal of Financial Economics|Econometrica|Journal of Finance|Journal of Financial Economics|Review of Economic Studies|The Journal of Finance|Journal of Financial Economics|Journal of Financial Economics|Journal of Economic Theory|Journal of Financial Economics|Review of Economic Studies|Journal of Financial Economics|The Journal of Finance|The Journal of Finance|Quarterly Journal of Economics|The Journal of Finance
2-s2.0-16344391612,2005,9744281439|0039842662|0000016303|0002912577|0036091177,American Economic Review|Quarterly Journal of Economics|Econometrica|Journal of Economic Theory|Econometrica
2-s2.0-16344387180,2005,0001711629|1642281792|0001515936|0038969032|0038957677|84959819141|84963075943|84963066478|84963071606,Econometrica|Econometrica|Econometrica|Quarterly Journal of Economics|American Economic Review|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies|Review of Economic Studies
2-s2.0-16344384926,2005,0141981616|0032217124|70350116604|0032331484|0004403816|0001569029|0000018997|0000423207|0346343198|0030367481|33847001017|0348198176|0035602684|70350096085|0000729681|1642358194|38249001357|0035628688|0000911133,Econometrica|Journal of Labor Economics|Handbook of Econometrics|Journal of Applied Econometrics|Econometrica|Biometrika|Journal of Econometrics|Review of Economic Studies|Journal of Econometrics|Econometrica|Journal of the American Statistical Association|Journal of Econometrics|Review of Economics and Statistics|Handbook of Econometrics|Journal of Econometrics|Econometrica|Journal of Econometrics|Annals of Statistics|Journal of Econometrics
2-s2.0-16344384754,2005,0042416881|0031541210|0000473677|85071343664|0242473436|0042171753|0346724421|0001543560|0002158185|0036857532|84993601065|38249013419|0035604912|0034985811|0039805537,Journal of Econometrics|Journal of Business and Economic Statistics|Journal of Econometrics|Econometric Reviews|Journal of Econometrics|Journal of the Royal Statistical Society. Series B: Statistical Methodology|Journal of Econometrics|Journal of International Economics|Journal of Econometrics|Journal of Multivariate Analysis|The Journal of Finance|International Journal of Forecasting|Macroeconomic Dynamics|Econometrica|Journal of Applied Econometrics
2-s2.0-16344384246,2005,0346526114|0346498265|4043167688|0030146811|84963015050|0010796909|0001239359|85014608960|10344236912|51249165355|0035602264|0000013250|0002234064|0010899223|0035634221|0141606830|0031094130|0040003931|0038617759|0041911044|38149146182|16344389438,Econometrica|Games and Economic Behavior|Quarterly Journal of Economics|Games and Economic Behavior|Quarterly Journal of Economics|European Journal of Political Economy|Journal of Economic Theory|American Economic Review|Social Choice and Welfare|Economic Design|Social Choice and Welfare|Mathematical Social Sciences|International Journal of Game Theory|Economic Theory|RAND Journal of Economics|Econometrica|Journal of Economic Theory|Quarterly Journal of Economics|Econometrica|Games and Economic Behavior|Journal of Public Economics|Economics Bulletin
2-s2.0-16344380079,2005,3142677300|0039021642|0033484469|0029528442|0001252323|0028367549|3042581043|84963042005|0042265052|0038969196|77956736216|3843141811|2442560049|0344935381|0036219398|38249030517,Journal of Labor Economics|Journal of Labor Economics|Journal of Business and Economic Statistics|Journal of Political Economy|American Economic Review|Econometrica : journal of the Econometric Society|American Economic Review|Review of Economic Studies|Journal of Business and Economic Statistics|Quarterly Journal of Economics|Handbook of Labor Economics|Review of Economic Studies|Review of Economics and Statistics|Brookings Papers on Economic Activity|Econometrica|Journal of Public Economics
2-s2.0-16344376596,2005,21344498996|0032365525|0001886999|0036183121|84977364496|0040062315|0001301087|0000829544|84960599683|0027713860|0031474088|0040058619|44949291071,Quarterly Journal of Economics|Macroeconomic Dynamics|Journal of Financial Economics|Review of Economic Studies|American Economic Review|Quarterly Journal of Economics|Journal of Political Economy|American Economic Review|Quarterly Journal of Economics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Carnegie-Rochester Confer. Series on Public Policy
2-s2.0-16344375445,2005,0031256620|0000919417|0001755812|0001860442|0142030236|84957363402|0001478807|0003179657|0036183694|0002560703|0001266334|77952373089|41449091490|0001165157|0007382405|0036478294|0036704218|0038850166|49849118671|38249029078|0043066363|33745847757|0017225635,Games and Economic Behavior|Advances in Applied Mathematics|American Economic Review|Journal of Economic Theory|Journal of Risk and Uncertainty|Quarterly Journal of Economics|Review of Economic Studies|Journal of Mathematical Economics|Journal of Economic Theory|Journal of Mathematical Economics|Journal of Mathematical Economics|Quarterly Journal of Economics|Journal of Economic Behavior and Organization|American Economic Review|Theory and Decision|Theory and Decision|Quarterly Journal of Economics|Journal of Financial and Quantitative Analysis|Journal of Economic Theory|Journal of Economic Theory|Review of Economic Studies|Psychological Bulletin|Behavioral Science
2-s2.0-16344372142,2005,0034418361|0347038965|0346305024|21844521640|0347876063|0032220634|0030545092|0347739361|0003031443|0039991245|0346515486|85076427462|21844522471|0042225061,"Journal of Law, Economics, and Organization|Journal of Criminal Law and Criminology|Stanford Law Review|RAND Journal of Economics|Stanford Law Review|American Political Science Review|Journal of Law, Economics, and Organization|Journal of Criminal Law and Criminology|Journal of Economic Theory|British Journal of Criminology|Stanford Law Review|RAND Journal of Economics|Journal of Law, Economics, and Organization|Harvard Law Review"
2-s2.0-16344371627,2005,85005305538|84962979586|0000518184|0000297945|0036190465|3142679431|0036049716|4344649925|0042745391|0037002958|0000387630|0036694274,Quarterly Journal of Economics|Review of Economic Studies|Journal of Economic Theory|American Economic Review|Journal of Political Economy|Journal of Political Economy|International Economic Review|Canadian Journal of Economics|RAND Journal of Economics|Journal of Political Economy|American Economic Review|Journal of Political Economy
