eid,year,references,journals
2-s2.0-0041918967,2002,0035602818|0019940072|84979188687|0009828672|0002211637|0040454960|0039105971,"RAND Journal of Economics|Journal of Law and Economics|Economica|Journal of Economic Perspectives|Journal of Law, Economics, and Organization|Journal of Business|American Economic Review"
2-s2.0-0041918966,2002,0035618907|0035093423,Southern Economic Journal|Review of Industrial Organization
2-s2.0-0041918965,2002,0011966509,American Economic Review
2-s2.0-0041417788,2002,0036156159|0000886445|0036155944|0036151210|0036156371|0036153644|0042902399|0036245713|0001890195|33751189676|0036151371|0030639576|0036153949|0345791564|0036158023|0031853928|0013369773|34147175261,Review of Economic Dynamics|Journal of Economic Perspectives|Review of Economic Dynamics|Review of Economic Dynamics|Review of Economic Dynamics|Review of Economic Dynamics|American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Journal of Monetary Economics|Review of Economic Dynamics|Journal of Economic Dynamics and Control|Review of Economic Dynamics|NBER Macroeconomics Annual|Review of Economic Dynamics|Journal of Political Economy|American Economic Review|Journal of Monetary Economics
2-s2.0-0041417777,2002,0034079058|0041029533|0031474088|0000652195,"Journal of Political Economy|Journal of Money, Credit and Banking|Journal of Political Economy|Journal of Money, Credit and Banking"
2-s2.0-0041417748,2002,0030527779|0006260747|0346443508|0347392838,Review of Economics and Statistics|Quarterly Journal of Economics|Journal of Business and Economic Statistics|International Economic Review
2-s2.0-0041417727,2002,0000058833|0009450773|84977724620,Journal of Economic Perspectives|American Economic Review|The Journal of Finance
2-s2.0-0041417723,2002,0031538962|0039613915,International Journal of Industrial Organization|American Economic Review
2-s2.0-0041417682,2002,84960593414|51249171156|34248478595|9644305384,Quarterly Journal of Economics|Weltwirtschaftliches Archiv|Journal of International Economics|Journal of Development Economics
2-s2.0-0041417679,2002,0000234053|0034389340|0347750943,Journal of Political Economy|Journal of Labor Economics|International Economic Review
2-s2.0-0041417669,2002,21144448737,Review of Black Political Economy
2-s2.0-0041417662,2002,0021935855|0019640404|0005458442|0000730246|0032978485|0028148967|0002384553,Child Abuse and Neglect|Demography|Quarterly Journal of Economics|Quarterly Journal of Economics|American Journal of Public Health|American Journal of Public Health|American Economic Review
2-s2.0-0041417661,2002,0024385277|0033976308|12044250209|14944346397,Behavior Genetics|Journal of Adolescent Health|Behavioral and Brain Sciences|Developmental Psychology
2-s2.0-0041417660,2002,0022750222|0032989396|0026233912,Journal of labor economics|Oxford Economic Papers|Child Development
2-s2.0-0041417654,2002,0035623632|0036487664|0000271911|0033459338|0035623427,Review of Economics and Statistics|Quarterly Journal of Economics|American Economic Review|Macroeconomic Dynamics|Review of Economics and Statistics
2-s2.0-0041417620,2002,0030477510|0011177779|0002275921|0001763839|0011831273|0041113235|0036704125,Quarterly Journal of Economics|National Tax Journal|Journal of Monetary Economics|National Tax Journal|Quarterly Journal of Economics|National Tax Journal|Quarterly Journal of Economics
2-s2.0-0041328720,2002,0035035417|0001051431|0031438590,American Sociological Review|Labour Economics|American Sociological Review
2-s2.0-0041156826,2002,0029969822|0033827164,Journal of Human Resources|Journal of Human Resources
2-s2.0-0038398284,2002,0027756557|0002387006|84960609976|0027770243|0000574939|0042420073|0002414486,Journal of Political Economy|Journal of Political Economy|Review of Economic Studies|Journal of Development Economics|Journal of Economic Theory|American Economic Review|Economic Theory
2-s2.0-0037916518,2002,0035052823,Economic Policy
2-s2.0-0037896783,2002,1842762352|0007328006,"Journal of Money, Credit and Banking|Journal of Economic Theory"
2-s2.0-0037613989,2002,0036019670|85047681202|85047683186|0031872761,Economics Letters|Psychological Review|Journal of Personality and Social Psychology|Journal of Child Psychology and Psychiatry and Allied Disciplines
2-s2.0-0012248027,2002,0000013018|0041398944|0036002891|0036147398|18044401876,American Economic Review|Journal of Economic Theory|Macroeconomic Dynamics|Journal of Monetary Economics|Journal of Policy Modeling
2-s2.0-0011966509,2002,1542709171|0003327004|0035597003|0035638204|0040951469|0030494185|0039172894|0011902951|0034409417|0002703246|0009347763|0036452564,American Economic Review|American Economic Review|Journal of Economic Education|Journal of Economic Education|American Economic Review|Journal of Economic Education|American Economic Review|American Economic Review|Journal of Economic Education|American Economic Review|American Economic Review|Quarterly Review of Economics and Finance
2-s2.0-0002925888,2002,0006260747|84977314615|0002925890|0002115197|43949165060|0033149338,Quarterly Journal of Economics|Economic Inquiry|American Economic Review|American Economic Review|Carnegie-Rochester Confer. Series on Public Policy|Journal of Monetary Economics
2-s2.0-0001018728,2002,0002831095|0032251520|0002925890|0346507228|43949165060,Journal of Economic Perspectives|Brookings Papers on Economic Activity|American Economic Review|Journal of Economic Perspectives|Carnegie-Rochester Confer. Series on Public Policy
2-s2.0-0040671566,2002,0030468401,Journal of Political Economy
2-s2.0-0040671565,2002,0028899947|22044444072|0344379727|0027818841|0007909334|0034237665|0028918041|18344403876|0027348066|0026329935|0028930679|0022299624|0029265952|0022282581|0022301017|84960565386|0033989739|0022789698,"Inquiry|Contemporary Economic Policy|Health Affairs|Health Care Financing Review|Quarterly Journal of Economics|Journal of Health Economics|Academic Medicine|Postgraduate medicine|The Journal of American health policy|Inquiry|Inquiry|Advances in health economics and health services research|Monthly labor review / U.S. Department of Labor, Bureau of Labor Statistics|Advances in health economics and health services research|Advances in health economics and health services research|Quarterly Journal of Economics|Journal of Health Economics|Journal of Economic and Social Measurement"
2-s2.0-0040078051,2002,77956739155|77956818970|84977324022|0032326834|0032723982,Handbook of Labor Economics|Handbook of Labor Economics|Economic Inquiry|Southern Economic Journal|Journal of Economic History
2-s2.0-0040078049,2002,,
2-s2.0-0039486307,2002,0000918676|0039140861|38849141101|0012676289|0030659729|0031401502|0029508026|0031431932|0000190379|0001446407|84925980488|1542709289|0000132263|0009010015|0027754521|0029480248|0030446037|0033059814|49049152664|0002198858|0029472015|34248478595|0019140244,Journal of Econometrics|Journal of Econometrics|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Political Economy|American Economic Review|Journal of International Economics|Journal of Political Economy|American Economic Review|Journal of International Economics|Review of Economic Studies|American Economic Review|Journal of International Economics|European Economic Review|Journal of International Economics|Review of Economics & Statistics|Journal of International Economics|Journal of International Economics|Journal of International Economics|Journal of The Japanese and International Economies|Quarterly Journal of Economics|Journal of International Economics|American Economic Review
2-s2.0-0039486305,2002,0031496166|0032348911|84973994613|21844483053|0034525348|84871768280|84959842547|0001559580|84965636074|38249014537|0002660934|0000798123|0000655644|0006732071|0000438593|38249042260|70350105428|0009165356|0030693142|0000143382,Public Choice|Public Choice|American Political Science Review|Public Choice|Economic Journal|Journal of the American Statistical Association|Quarterly Journal of Economics|American Economic Review|Public Finance Review|Journal of Econometrics|Journal of Public Economics|Journal of Urban Economics|National Tax Journal|National Tax Journal|Journal of Public Economics|Journal of Urban Economics|Handbook of Econometrics|Journal of Public Economics|Journal of Political Economy|Journal of Economic Literature
2-s2.0-0039486234,2002,0039099853|18744376145|0040944384|49549128745|0001723491|0031996097|58149405892|0002216440|84947407492|0029195923|0029543909|0002273998,National Tax Journal|Journal of Public Economics|Quarterly Journal of Economics|Journal of Public Economics|American Economic Review|Journal of Public Economics|Carnegie-Rochester Confer. Series on Public Policy|Journal of Econometrics|Journal of the American Statistical Association|Econometrica|Journal of Political Economy|Voluntas
2-s2.0-0038893594,2002,0038876838|0000200161|84963026911|0000047175|0000949914|0031373747|0000096937|84891010016|0040322024|38249014358|33751189676|0035175350|34147175261,Review of Economic Studies|Journal of Monetary Economics|Review of Economic Studies|Econometrica|Econometrica|Macroeconomic Dynamics|American Economic Review|Investment under Uncertainty|Quarterly Journal of Economics|Journal of Economic Dynamics and Control|Journal of Monetary Economics|Journal of Political Economy|Journal of Monetary Economics
2-s2.0-0038893534,2002,0040566578|0012158230|0027759158|0032226641|0030800890|0000943640|0030301517|0031426045|0030449804|0001890195|0032220531|0033306232|0029261583|0345791564|0031498558|4644330595|84960609322|1542475983|0039758275|0028582326,NBER Macroeconomics Annual|Quarterly Journal of Economics|The Journal of Development Studies|Pakistan Development Review|Economic Journal|American Economic Review|World Bank Economic Review|Canadian Public Policy|International Migration Review|Quarterly Journal of Economics|Journal of Population Economics|Journal of Development Economics|The International migration review|NBER Macroeconomics Annual|Journal of Monetary Economics|Econometrica|Quarterly Journal of Economics|Journal of Economic Perspectives|International Economic Review|World Development
2-s2.0-0038893529,2002,0001360838|0031416417|0027046112|0003054491|84871768280|0032258536|0346307687,American Economic Review|Review of Economics and Statistics|Review of Economics & Statistics|Journal of Political Economy|Journal of the American Statistical Association|Review of Economics and Statistics|Econometrica
2-s2.0-0038605950,2002,0031501147|0001265187|0024569535|0000021956|0001927927|0020666562|84963429203|0024855726|0000670486,Journal of Real Estate Finance and Economics|American Economic Review|American Economic Review|The Journal of Real Estate Finance and Economics|Economic Journal|American Economic Review|Applied Financial Economics|Regional Science and Urban Economics|The Journal of Real Estate Finance and Economics
2-s2.0-0038110265,2002,0031404347|0031029573|0030909364|84942946504,Population and Development Review|Journal of Applied Gerontology|Proceedings of the National Academy of Sciences of the United States of America|JAMA: The Journal of the American Medical Association
2-s2.0-0037686141,2002,0012739031|0000424629|0017975462,Journal of Economic Perspectives|Journal of Economic Education|American Economic Review
2-s2.0-0037615687,2002,0023519788|0000190379|0024783467|0013203850|0034953590|0000602817|84925081595|0030368536|34547586896|0027832585|0039172849|84980127170|0028863698|0025634634,"The Journal of Economic History|American Economic Review|American Economic Review|American Economic Review|Journal of International Economics|Journal of Economic Perspectives|Global Capital Markets: Integration, Crisis, and Growth|International Economic Review|The Journal of Economic History|Journal of Political Economy|American Economic Review|Kyklos|Explorations in Economic History|American Economic Review"
