eid,year,references,journals
2-s2.0-0037331902,2003,0003176637|0040435650|0003035650|0002008874|48749143178|0346307679|70350347433|0040322024|84979344110|84890650528|0001785269|84885569259|20644443898|0036867964|84947407492|0000863562|0031184830,Brookings Papers on Economic Activity|Brookings Papers on Economic Activity|Journal of Monetary Economics|Journal of Monetary Economics|Journal of Monetary Economics|NBER Macroeconomics Annual|Handbook of Statistics|Quarterly Journal of Economics|Journal of Forecasting|Learning and Expectations in Macroeconomics|Journal of Monetary Economics|Quarterly Journal of Economics|Economic Journal|Quarterly Journal of Economics|Journal of the American Statistical Association|Oxford Economic Papers|Journal of Monetary Economics
2-s2.0-0037331497,2003,0000975634|0039964955|0027706988|0001487213|0008671011|0001511166|0001503097|0032416910|0041669366|0039270378|0041020462|84977702514,Journal of Political Economy|American Economic Review|The Developing Economies|Journal of Comparative Economics|Quarterly Journal of Economics|Journal of Finance|Journal of Finance|Journal of Political Economy|Journal of Finance|Quarterly Journal of Economics|Journal of Finance|The Journal of Finance
2-s2.0-0037331493,2003,0001237115|0032741463|84963069350|84948892850|21844502293|84977342175,American Economic Review|Journal of Political Economy|Quarterly Journal of Economics|Review of Economic Studies|Journal of Risk and Uncertainty|The Journal of Finance
2-s2.0-0037331489,2003,0040238651|0013502936|85018262985|0024679801|0000376199|0034560822|84960584516|85014415822|0001161202|0034491474|0031115811|0027619247|0027713860|0031481783|0027059574|0013539590|77956724779|0039657180|0040907567,Quarterly Journal of Economics|American Economic Review|Brookings Papers on Economic Activity|American Economic Review|Handbook of Labor Economics|Journal of Labor Economics|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Journal of Public Economics|Journal of Political Economy|Journal of Public Economics|Social security bulletin|American Economic Review|Journal of Business and Economic Statistics|Quarterly Journal of Economics|American Economic Review|Handbook of Labor Economics|Brookings Papers on Economic Activity|Journal of Labor Economics
2-s2.0-79952861153,2004,,
2-s2.0-10644282021,2004,0142215929|84983958104|0002653130|0040364531|84888478571|0038811778|0030116249|0031280724|0000659469|0002461196|84884050052,Review of Economic Studies|Journal of Political Economy|Journal of Economic Theory|Journal of Economic Literature|Quarterly Journal of Economics|Journal of Monetary Economics|European Journal of Political Economy|Journal of Economic Dynamics and Control|American Economic Review|Journal of International Economics|Interest and Prices: Foundations of a Theory of Monetary Policy
2-s2.0-10644262946,2004,2542572413|84920688976|0037284293|0034754775|0034118701|0347902518|0347022866|0036487678|0037677811|0035006224|0000231078|0035555679|0037273816|0036866103|0038630073,Journal of Economic Growth|Fighting Poverty in the US and Europe: A World of Difference|Journal of Labor Economics|World Bank Economic Review|International Labour Review|Quarterly Journal of Economics|Journal of Comparative Economics|Quarterly Journal of Economics|Quarterly Journal of Economics|European Economic Review|American Economic Review|International Labour Review|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Economic Literature
2-s2.0-10644221037,2004,0344895869|85012559085|0018040311|0023633143|0033388207|1542469782|0040017894|0032243566|0024514024|0031539095|0039012005|0008374910,Quarterly Journal of Economics|Journal of the American Statistical Association|Demography|Journal of Analytical Toxicology|Journal of Political Economy|Journal of the American Statistical Association|Criminology|Economic Inquiry|Criminology|Journal of Policy Analysis and Management|Quarterly Journal of Economics|Quarterly Journal of Economics
2-s2.0-10444270992,2004,0038877944|0344895869|85018262985|0035628153|0031413974|0031281077|0039844367|0000118629|0002846420,Quarterly Journal of Economics|Quarterly Journal of Economics|Brookings Papers on Economic Activity|Brookings Papers on Economic Activity|Quarterly Journal of Economics|Journal of Financial Economics|Quarterly Journal of Economics|American Economic Review|American Economic Review
2-s2.0-10444261214,2004,84963061015|0039835689|84881844837|0031529390|0029539975|0344895869|0036132323|0346277014|0141648653|0011305019|0036417354|0036091439|0032376070|0001387695|84976015241|0040240350|0027725746|0032346514|0002548650|0034407320,"Review of Economic Studies|Brookings Papers on Economic Activity|Review of Economic Studies|Public Choice|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Development Economics|Journal of African Economies|Journal of Public Economics|NBER Macroeconomics Annual|Annual Review of Political Science|Review of Development Economics|Southern Economic Journal|Journal of Asian Economics|The Journal of Economic History|Journal of Money, Credit and Banking|Political and economic interactions in economic policy reform|Public Choice|Review of Economic Studies|Public Choice"
2-s2.0-10444258075,2004,3142683967|0001343896|0005353907|0035043003|0025391801|0034031778|0021491755|0000548534|0035613157|0036867083|0030449033|0026286642|0036693738|77956823510|0031416857|0000971998|0032420542|0021781770|0020742311,Journal of Political Economy|Quarterly Journal of Economics|Quarterly Journal of Economics|American Sociological Review|Journal of Personality|Labour|Social biology|Public Opinion Quarterly|Quarterly Journal of Economics|Quarterly Journal of Economics|American Economic Review|American Economic Review|Journal of Political Economy|Handbook of Labor Economics|Quarterly Journal of Economics|Journal of Public Economics|Journal of Human Resources|Journal of labor economics|American sociological review
2-s2.0-10444251819,2004,84977341011|84972273394|84982953439|0027741957|10444242958|0000118629|0024990448|85016249703|84972194555|33846109529|84982522321,"Journal of Political Economy|The Journal of Economic History|A Monetary History of the United States, 1867-1960|American Economic Review|Journal of the American Statistical Association|American Economic Review|The Journal of Economic History|Journal of Political Economy|The Journal of Economic History|NBER Macroeconomics Annual|The Economic History Review"
2-s2.0-10444235739,2004,4644328261|20044397038|0001380006|0000039237|0027713860|77956724779|20144383748|21844508277|77956829263,Industrial and Labor Relations Review|Journal of Labor Research|Industrial and Labor Relations Review|Journal of Human Resources|American Economic Review|Handbook of Labor Economics|Journal of Labor Research|Journal of Labor Research|Handbook of Labor Economics
2-s2.0-10444228143,2004,0344032944|0001149477|84979188687|46549093197|0040790416|0035628344|85076770617|0037340831|0011913836,American Economic Review|Journal of Financial Economics|Economica|Journal of Econometrics|Quarterly Journal of Economics|RAND Journal of Economics|RAND Journal of Economics|Journal of Economics and Management Strategy|RAND Journal of Economics
2-s2.0-10444224669,2004,2942702066|0039798189|0041113074|0000975634|84993869143|0347651267|0027750030|84977720296|1442357045|0007043402|0009172756|0000357552|84988053746|84977703461|84977728066|84950240854|0040615519|0001873667,Journal of Finance|Journal of Financial Economics|Journal of Business|Journal of Political Economy|The Journal of Finance|University of Pennsylvania Law Review|International Economic Review|The Journal of Finance|University of Pennsylvania Law Review|Journal of Financial Economics|Journal of Financial Economics|Journal of Economic Perspectives|Journal of Economics & Management Strategy|The Journal of Finance|The Journal of Finance|Quarterly Journal of Economics|Journal of Financial Economics|Journal of Accounting and Economics
2-s2.0-4043181925,2004,0001343896|84986037763|0011771155|0027083797|0032823355|33846149158|0036866669|0001229434|84972625957|0033388205,Quarterly Journal of Economics|Women in Management Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of Political Economy|The Urban Review|Economic Journal|American Economic Review|Race & Class|Journal of Political Economy
2-s2.0-4043167688,2004,2542590102|0030102652|0032220634|0013186534|0032387219|0036033053|0036094009|84971116267|84974198899|0039251117|0031526986,Quarterly Journal of Economics|American Political Science Review|American Political Science Review|Econometrica|Public Choice|Public Choice|Econometrica|American Political Science Review|British Journal of Political Science|Journal of Theoretical Politics|Public Choice
2-s2.0-4043136539,2004,38149144052|84974250691|0037908465|0001514514|19044367386|85008351234|0001372829|0037672142|0001635606|0242433408|0037333297|0007247305|0036089021|0001447218|0001201274|2942700268|0348166371|0014037177,Games and Economic Behavior|Economics and Philosophy|Economic Journal|Journal of Economic Behavior and Organization|American Economic Review|Behavioral Game Theory: Experiments in Strategic Interaction|American Economic Review|Journal of Economic Theory|Econometrica|American Economic Review|Journal of Economic Psychology|American Economic Review|Cognition|American Economic Review|Management Science|American Economic Review|Games and Economic Behavior|Behavioral science
2-s2.0-4043118306,2004,0012370208|0015625140|0038312467|0030251148|0018726104|0003039571|4043181925|0040437884|0005458442|0021603796|77956754410|84963088912|0030029746|0039012005|0037677088|0036637478|0019168968,Research in Labor Economics|Demography|Journal of Economic Literature|Journal of Health Economics|American Economic Review|Quarterly Journal of Economics|Quarterly Journal of Economics|Journal of the American Statistical Association|Quarterly Journal of Economics|Population Studies|Handbook of Population and Family Economics|Quarterly Journal of Economics|Acta Obstetricia et Gynecologica Scandinavica|Quarterly Journal of Economics|Journal of Health Economics|Journal of health economics|Journal of Political Economy
2-s2.0-4043098319,2004,0000047175|0000028238|0001586150|0000706041|0036792446|0037347145|84960606812|0036313273,Econometrica|Journal of Monetary Economics|American Economic Review|Journal of Economic Literature|Journal of Business and Economic Statistics|Journal of Monetary Economics|Quarterly Journal of Economics|Journal of Political Economy
2-s2.0-4043096919,2004,0000602479|0036801220|4043169468|58149364940|84962698725|0001438979|0034776790|0025868362|0037374498|21844487341|2542516942|0032333164|0030093218|0040671438|0036691155|0039130994|0000980770,Quarterly Journal of Economics|Review of Economic Studies|Journal of the European Economic Association|Journal of Econometrics|Review of Economic Studies|Journal of Econometrics|Journal of Health Economics|Journal of Health Economics|Journal of Health Economics|RAND Journal of Economics|Quarterly Journal of Economics|Business History Review|RAND Journal of Economics|Journal of Economic Perspectives|Industrial and Corporate Change|Quarterly Journal of Economics|Economics Letters
