scopus_id,year,managing_editor,editor,associate_editor
7003433892,2015,,,Journal of Financial Stability
7003433892,2016,,,Journal of Financial Stability
7003433892,2017,,,Journal of Financial Stability
7003433892,2018,,,Journal of Financial Stability
7003433892,2019,,,Journal of Financial Stability
7003584662,2001,,,American Economic Review
7003584662,2002,,,American Economic Review
7003584662,2003,,,"American Economic Review; Journal of Money, Credit and Banking"
7003584662,2004,,,"American Economic Review; Journal of Money, Credit and Banking"
7003584662,2005,,,"American Economic Review; Journal of Money, Credit and Banking"
7003584662,2006,,,"American Economic Review; Journal of Money, Credit and Banking"
7003584662,2007,Canadian Journal of Economics,,"Journal of Money, Credit and Banking"
7003584662,2008,Canadian Journal of Economics,,"Journal of Money, Credit and Banking"
7003584662,2009,Canadian Journal of Economics,,"Journal of Money, Credit and Banking"
7003584662,2010,Canadian Journal of Economics,,"Journal of Money, Credit and Banking"
7003584662,2011,,,"American Economic Review; Journal of Money, Credit and Banking"
7003584662,2012,,,American Economic Review; Review of Economics and Statistics
7003584662,2013,,,American Economic Review; Review of Economics and Statistics
7003584662,2014,,,American Economic Review; Review of Economics and Statistics
7003584662,2015,,,American Economic Review; Review of Economics and Statistics
7003584662,2016,,,American Economic Review
7003584662,2017,,,American Economic Review
7003584662,2018,,,American Economic Review
7003688582,1996,,,Economic Inquiry
7003688582,1997,Regional Science and Urban Economics,,Economic Inquiry
7003688582,1998,Regional Science and Urban Economics,Quarterly Journal of Economics,Economic Inquiry
7003688582,1999,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2000,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2001,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2002,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2003,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2004,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2005,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2006,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2007,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2008,Journal of Economic Geography,Quarterly Journal of Economics,Journal of Regional Science; International Regional Science Review
7003688582,2009,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2010,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2011,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2012,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2013,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2014,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2015,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2016,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2017,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2018,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003688582,2019,Journal of Economic Geography,,Journal of Regional Science; International Regional Science Review
7003765162,2000,,Pacific Basin Finance Journal,
7003765162,2001,,Pacific Basin Finance Journal,
7003765162,2002,,Pacific Basin Finance Journal,
7003765162,2003,,Pacific Basin Finance Journal,
7003765162,2004,,Pacific Basin Finance Journal,
7003765162,2005,,Pacific Basin Finance Journal,
7003765162,2006,,Pacific Basin Finance Journal,
7003812265,1990,,,Journal of Economic Dynamics and Control
7003812265,1991,,,Journal of Economic Dynamics and Control
7003812265,1992,,,Journal of Economic Dynamics and Control
7003812265,1993,,,Journal of Economic Dynamics and Control
7003812265,1994,,,Journal of Economic Dynamics and Control
7003812265,1995,,,Journal of Economic Dynamics and Control
7003812265,1996,Canadian Journal of Economics,,Journal of Economic Dynamics and Control
7003812265,1997,Canadian Journal of Economics,,Journal of Economic Dynamics and Control; Review of Economic Dynamics
7003812265,1998,Canadian Journal of Economics,,Journal of Economic Dynamics and Control; Review of Economic Dynamics
7003812265,1999,Canadian Journal of Economics,,Journal of Economic Dynamics and Control; Review of Economic Dynamics
7003812265,2000,Review of Economic Dynamics,,Journal of Economic Dynamics and Control; International Economic Review
7003812265,2001,Review of Economic Dynamics,Review of Economic Dynamics,Journal of Economic Dynamics and Control; International Economic Review
7003812265,2002,American Economic Review,Review of Economic Dynamics,Journal of Economic Dynamics and Control
7003812265,2003,American Economic Review,Review of Economic Dynamics,Journal of Economic Dynamics and Control
7003812265,2004,American Economic Review,Review of Economic Dynamics,Journal of Monetary Economics
7003812265,2005,American Economic Review,Review of Economic Dynamics,
7003812265,2006,American Economic Review,Review of Economic Dynamics,
7003812265,2007,American Economic Review,Review of Economic Dynamics,Review of Economic Dynamics
7003812265,2008,American Economic Review,,Review of Economic Dynamics
7003812265,2009,American Economic Review,,American Economic Journal: Macroeconomics
7003812265,2010,,,American Economic Journal: Macroeconomics
7003812265,2011,,,American Economic Journal: Macroeconomics
7003812265,2012,American Economic Journal: Macroeconomics,,American Economic Journal: Macroeconomics
7003812265,2013,American Economic Journal: Macroeconomics,,
7003812265,2014,American Economic Journal: Macroeconomics,,
7003941859,1983,,,Journal of Monetary Economics
7003941859,1984,,,Journal of Monetary Economics
7003941859,1985,,,Journal of International Economics
7003941859,1986,Journal of Monetary Economics,,Journal of International Economics
7003941859,1987,Journal of Monetary Economics,,Journal of International Economics; American Economic Review
7003941859,1988,Journal of Monetary Economics,,Journal of International Economics; American Economic Review
7003941859,1989,Journal of Monetary Economics,,Journal of International Economics; American Economic Review
7003941859,1990,Journal of Monetary Economics,,Journal of International Economics; American Economic Review
7003941859,1991,Journal of Monetary Economics,,Journal of International Economics
7003941859,1992,Review of International Economics,,Journal of International Economics; Journal of Monetary Economics
7003941859,1993,Journal of Monetary Economics,,Journal of International Economics
7003941859,1994,Journal of Monetary Economics,,Journal of International Economics
7003941859,1995,,,Journal of International Economics
7003941859,1996,,,Journal of International Economics
7003941859,2007,,,American Economic Journal: Macroeconomics
7003941859,2008,,,American Economic Journal: Macroeconomics
7003941859,2009,,,American Economic Journal: Macroeconomics
7003941859,2010,,,American Economic Journal: Macroeconomics
7003941859,2011,,,American Economic Journal: Macroeconomics
7003941859,2012,,,American Economic Journal: Macroeconomics
7003941859,2013,,,American Economic Journal: Macroeconomics
7003941859,2014,,,American Economic Journal: Macroeconomics
7003963679,1999,,,Journal of International Banking Regulation
7003963679,2000,,,Journal of International Banking Regulation
7003963679,2001,,,Journal of International Banking Regulation
7003963679,2002,,,Journal of International Banking Regulation
7003963679,2003,,,Journal of International Banking Regulation
7003963679,2004,,,Journal of International Banking Regulation
7003963679,2010,,,"Journal of Money, Credit and Banking"
7003963679,2011,,,"Journal of Money, Credit and Banking"
7003963679,2012,,,"Journal of Money, Credit and Banking"
7003963679,2013,,,"Journal of Money, Credit and Banking"
7003963679,2014,,,"Journal of Money, Credit and Banking"
7003963679,2015,,,"Journal of Money, Credit and Banking"
7003963679,2016,,,"Journal of Money, Credit and Banking"
7003963679,2017,,,"Journal of Money, Credit and Banking"
7003963679,2018,,,"Journal of Money, Credit and Banking"
7003982192,2011,Critical Finance Review,,
7003982192,2012,Critical Finance Review,,
7003982192,2013,Critical Finance Review,,FAMe
7003982192,2014,Critical Finance Review,,FAMe
7003982192,2015,Critical Finance Review,,FAMe
7003982192,2016,Critical Finance Review,,FAMe
7003982192,2017,Critical Finance Review,,FAMe
7003982192,2018,Critical Finance Review,,FAMe
7003989088,2009,,,International Journal of Industrial Organization
7003989088,2010,,,International Journal of Industrial Organization
7003989088,2011,,,International Journal of Industrial Organization
7003989088,2012,,,International Journal of Industrial Organization
7003997117,2000,,World Bank Economic Review,
7003997117,2001,,World Bank Economic Review,
7003997117,2002,,World Bank Economic Review; Economic Policy,
7003997117,2003,,World Bank Economic Review; Journal of Restructuring Finance; Economic Policy,
7003997117,2004,,World Bank Economic Review; Journal of Restructuring Finance,
